Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
90837 cpt code,Informational,5400,"1.00,0.81,0.54,0.81,0.81,0.66,0.66,0.66,0.54,0.66,0.66,0.54",27,2.93,0.02,"Featured snippet, Sitelinks, Video, Video carousel, People also ask, Related searches",35700
929 area code location,Informational,5400,"0.29,1.00,0.19,0.54,0.29,0.66,0.44,0.44,0.24,0.24,0.29,0.19",21,0.67,0.00,"Sitelinks, AI Overview, Image pack, Related searches",42700000
949 area code location,"Informational, Commercial",5400,"0.29,0.81,0.35,0.81,0.44,0.81,0.66,0.81,0.54,1.00,0.35,0.54",23,0.44,0.00,"AI Overview, Image pack, Video, People also ask, Related searches, Things to know",7
951 area code ca,"Informational, Commercial",5400,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00",26,0.60,0.00,"Sitelinks, AI Overview, People also ask, Related searches, Things to know",6190000
99203 cpt code,Informational,5400,"0.81,0.81,0.81,1.00,0.81,0.81,0.66,0.81,0.54,1.00,0.54,1.00",9,2.51,0.00,"Sitelinks, AI Overview, Video, Related searches",101000
abercrombie and fitch discount code,"Informational, Transactional",5400,"0.16,1.00,0.10,0.44,0.04,0.05,0.13,0.04,0.10,0.05,0.05,0.13",22,1.03,0.96,"Sitelinks, AI Overview, Video, Related searches, Ads bottom",10
afk journey codes,Informational,5400,"1.00,0.80,0.80,0.80,0.40,0.40,0.40,0.50,0.15,0.15,0.25,0.15",20,6.50,0.02,"Sitelinks, Image, Video, Related searches",9
alo yoga coupon code,Transactional,5400,"1.00,0.81,1.00,0.54,0.19,0.44,0.81,0.35,0.81,0.81,0.54,0.35",24,1.49,0.90,"Sitelinks, Image pack, Video, Related searches, Ads bottom",10
america zip code florida,Informational,5400,"0.00,0.00,0.00,0.00,0.00,0.00,0.66,1.00,0.36,0.00,0.05,0.44",29,0.44,0.01,"AI Overview, Video, People also ask, Carousel, Related searches",41000000
archero 2 redeem code,Informational,5400,"0.00,0.00,0.00,1.00,0.24,0.20,0.13,0.03,0.02,0.01,0.00,0.00",23,4.18,0.03,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches",31500
area 713 code,Informational,5400,"0.02,0.00,0.08,0.01,0.00,0.81,1.00,0.81,0.81,0.00,0.10,0.54",19,0.85,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches",26800000
area code 212,Informational,5400,"0.67,0.67,0.44,0.67,1.00,0.35,0.44,0.44,0.44,0.67,0.67,0.67",20,3.76,0.00,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches",201000000
area code 301 location,Informational,5400,"0.30,0.44,0.30,0.30,1.00,0.35,0.30,0.19,1.00,0.30,0.19,0.30",9,0.32,0.00,"AI Overview, Image pack, Video, Related searches",195000000
area code 310 location,"Informational, Commercial",5400,"0.29,0.24,0.29,0.29,0.29,0.29,0.36,0.29,0.24,1.00,0.36,0.36",26,2.65,0.00,"AI Overview, Image pack, People also ask, Related searches, See results about",9
area code 313 location,"Informational, Commercial",5400,"0.28,1.00,0.36,0.36,0.53,0.22,0.67,0.67,0.53,0.53,0.44,0.67",20,5.04,0.00,"AI Overview, Image pack, Video, People also ask, Related searches",10
area code 337,Informational,5400,"0.54,0.54,0.54,0.81,0.67,0.67,0.81,0.81,0.81,0.81,1.00,0.81",24,0.50,0.00,"AI Overview, Image pack, People also ask, Related searches",119000000
area code 408 location,"Informational, Commercial",5400,"0.35,1.00,0.54,0.67,1.00,0.24,0.19,0.30,0.15,0.24,0.19,0.24",26,0.92,0.00,"AI Overview, People also ask, Related searches, See results about",103000000
area code 424 location,"Informational, Commercial",5400,"0.82,0.82,0.82,0.55,0.66,1.00,0.43,1.00,0.55,0.66,0.43,0.55",27,0.56,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches, See results about",147000000
area code 425 location,Informational,5400,"0.44,0.67,0.44,0.23,0.28,0.36,0.28,0.23,1.00,0.54,0.44,0.54",19,0.98,0.00,"AI Overview, Image pack, Video, People also ask, Related searches",10
area code 502 location,Informational,5400,"0.82,1.00,0.66,0.66,0.66,0.55,0.43,0.43,0.30,1.00,0.55,0.55",23,0.45,0.00,"AI Overview, Image pack, Video, People also ask, Related searches, Things to know",150000000
area code 503 location,Informational,5400,"0.66,0.36,0.81,0.29,0.54,0.29,0.54,1.00,0.36,0.54,0.44,0.44",20,0.61,0.00,"AI Overview, Image pack, People also ask, Related searches",51500000
area code 505 location,Informational,5400,"0.54,0.24,0.12,0.19,0.16,0.19,0.81,0.16,0.16,1.00,0.19,0.29",19,1.14,0.00,"AI Overview, Image pack, Video, Related searches",9
area code 508 location,Informational,5400,"0.29,0.36,0.29,1.00,0.19,0.16,0.16,0.29,0.16,0.29,0.12,0.66",9,0.72,0.00,"AI Overview, Video, Related searches",103000000
area code 512 location,"Informational, Commercial",5400,"0.81,1.00,0.67,0.53,1.00,0.28,0.36,0.44,0.28,0.53,0.36,0.36",20,0.19,0.00,"AI Overview, Image pack, Related searches",8
area code 513 location,Informational,5400,"1.00,0.82,0.82,0.67,1.00,0.44,0.29,0.35,0.29,0.35,0.35,0.44",17,1.19,0.00,"AI Overview, Image pack, Video, People also ask, Related searches, Things to know",9
area code 516 location,"Informational, Commercial",5400,"0.34,0.83,0.34,1.00,0.45,0.24,0.34,0.34,0.34,0.45,0.69,0.34",23,0.46,0.00,"AI Overview, Image pack, Video, People also ask, Related searches, Things to know",9
area code 567,Informational,5400,"0.44,0.35,0.54,1.00,0.67,0.81,0.81,0.81,0.67,0.44,1.00,0.44",14,0.68,0.00,"Sitelinks, AI Overview, Image pack, People also ask, Related searches",10
area code 573 missouri,"Informational, Commercial",5400,"0.01,0.00,0.02,0.00,0.02,1.00,0.00,0.81,0.24,0.00,0.00,0.36",25,0.96,0.00,"AI Overview, Video, People also ask, Related searches, Things to know",862000
area code 619 location,Informational,5400,"0.44,0.82,0.67,0.67,0.82,0.44,0.55,0.55,0.67,1.00,0.55,0.55",25,0.45,0.00,"Sitelinks, Image pack, Video, Related searches",
area code 628 location,Informational,5400,"0.08,0.08,0.10,1.00,0.08,0.13,0.36,0.24,0.16,0.19,0.16,0.24",27,0.46,0.00,"AI Overview, Image, Image pack, Video, People also ask, Related searches",8
area code 636,Informational,5400,"0.36,0.36,0.36,0.24,0.24,0.29,0.36,0.54,0.29,0.36,0.36,1.00",9,0.43,0.00,"Sitelinks, AI Overview, Image pack, Related searches",10
area code 657 location,Informational,5400,"0.55,0.24,0.36,0.24,0.36,0.44,0.20,0.29,0.36,1.00,0.82,0.36",11,0.72,0.00,"AI Overview, Image pack, Video, People also ask, Related searches",10
area code 706 location,Informational,5400,"0.44,0.54,1.00,0.36,0.81,0.19,0.81,0.19,0.23,0.66,0.15,0.23",23,0.62,0.00,"AI Overview, Image pack, Related searches",68300000
area code 719 location,Informational,5400,"0.82,0.55,0.36,0.43,0.82,0.43,0.55,1.00,0.36,0.43,0.55,0.43",23,0.70,0.00,"AI Overview, People also ask, Related searches",47100000
area code 765,Informational,5400,"0.82,0.43,0.55,0.30,0.82,0.66,0.82,0.82,0.66,0.66,0.55,1.00",18,0.68,0.00,"AI Overview, People also ask, Related searches",53000000
area code 804 location,"Informational, Commercial",5400,"1.00,0.82,0.66,0.55,0.82,0.30,0.23,0.55,0.30,0.23,0.30,0.30",23,0.66,0.00,"AI Overview, Image pack, Video, People also ask, Related searches",47400000
area code 805 location,Informational,5400,"0.54,1.00,0.44,0.54,0.44,0.23,0.30,0.44,0.23,0.81,0.30,0.36",23,0.52,0.00,"AI Overview, Related searches",
area code 808 location,Informational,5400,"1.00,0.24,0.10,0.19,0.13,0.10,0.10,0.13,0.10,0.16,0.10,0.13",9,0.72,0.00,"AI Overview, Image, Image pack, Related searches",10
area code 830,Informational,5400,"0.66,0.66,0.55,1.00,0.82,0.55,0.82,0.43,0.55,0.66,0.36,0.43",19,0.31,0.00,"Sitelinks, AI Overview, Image pack, People also ask, Related searches",61700000
area code 848,Informational,5400,"0.36,0.29,0.29,0.36,0.36,0.44,0.29,0.29,0.44,0.66,0.81,1.00",18,0.90,0.00,"AI Overview, Video, People also ask",39100000
area code 865,Informational,5400,"0.83,0.66,0.66,0.83,0.83,0.83,0.83,1.00,0.66,0.83,0.66,0.66",27,0.38,0.00,"Sitelinks, AI Overview, Video, Related searches",51200000
area code 919 location,"Informational, Commercial",5400,"1.00,1.00,0.82,0.82,1.00,0.82,0.82,0.43,0.55,0.66,0.82,0.55",23,0.33,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches, See results about",44900000
area code 959,"Informational, Commercial",5400,"0.36,0.36,0.36,0.44,0.81,0.66,0.44,0.36,0.54,1.00,0.66,0.36",26,0.22,0.00,"AI Overview, Image pack, People also ask, Related searches",37000000
area code 984,Informational,5400,"1.00,0.81,0.54,1.00,1.00,0.81,1.00,1.00,0.81,1.00,0.81,0.81",26,1.28,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches, See results about",32800000
arizona 480 area code,"Informational, Commercial",5400,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00",20,0.52,0.00,"AI Overview, Image pack, Video, Related searches, See results about",
atlantic cod,Informational,5400,"0.44,0.54,0.36,0.44,0.54,1.00,0.54,0.66,0.44,0.44,0.81,0.66",21,1.22,0.05,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Knowledge panel, Related searches, See results about",8
baggu discount code,Transactional,5400,"1.00,0.29,0.29,0.19,0.29,0.29,0.29,0.44,0.36,0.44,0.66,0.36",18,0.73,0.47,"Sitelinks, Video, People also ask, Related searches",500000
baublebar discount code,Transactional,5400,"0.54,0.81,1.00,0.35,0.35,0.35,0.44,0.54,0.54,0.66,0.81,0.81",20,0.80,1.00,"Sitelinks, Video, People also ask, Related searches, Ads bottom",179000
beis discount code,Transactional,5400,"0.44,0.54,1.00,0.44,0.66,0.54,0.54,0.44,0.44,0.54,0.54,0.44",27,1.17,1.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",
bjs promo code,Transactional,5400,"0.67,1.00,0.82,0.82,0.67,1.00,0.67,0.82,0.67,0.67,0.82,0.55",23,4.70,0.25,"Sitelinks, Video, People also ask, Knowledge panel, Related searches",6
blackened cod,Informational,5400,"0.54,0.54,0.19,1.00,0.29,0.44,0.15,0.36,0.36,0.36,0.29,0.29",25,1.34,0.59,"Sitelinks, AI Overview, Image, Video, People also ask, Recipes, Related searches",4630000
blockspin codes,Informational,5400,"0.00,0.00,0.00,0.00,0.00,0.66,0.66,0.66,0.66,1.00,0.44,0.24",26,4.60,0.00,"Featured snippet, Image, Image pack, Video, Video carousel, People also ask, Related searches",10
boston pin code,Informational,5400,"0.28,1.00,0.04,0.43,0.00,0.36,0.24,0.43,0.00,0.00,0.03,0.03",22,0.45,0.00,"Image, Video, Knowledge panel, Related searches",
boston postal code,Informational,5400,"0.06,0.06,0.05,0.24,0.44,0.82,1.00,0.55,0.82,0.67,0.24,0.15",24,0.44,0.00,"Image, Image pack, Video, Knowledge panel, Related searches",9
brownells coupon code,Transactional,5400,"1.00,0.81,0.67,0.81,0.54,0.67,0.54,0.67,0.44,0.54,0.44,0.54",26,0.63,0.41,"Sitelinks, Video, Related searches, Ads top, Ads bottom, Ads middle",597000
brunt discount code,Transactional,5400,"0.44,1.00,0.54,0.44,0.54,0.66,0.66,0.66,0.66,0.66,0.66,0.66",18,0.70,0.97,"Sitelinks, Video, People also ask, Related searches, Ads bottom",1270000
caden lane discount code,Transactional,5400,"0.54,0.81,0.66,0.66,0.66,1.00,0.81,1.00,0.66,1.00,1.00,1.00",23,1.58,0.84,"Sitelinks, Video, People also ask, Related searches, Ads top, Ads bottom",71100
california 310 area code,"Informational, Commercial",5400,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00",18,1.30,0.00,"Sitelinks, AI Overview, Video, People also ask, Knowledge panel, Related searches",20400000
california 951 area code,"Informational, Commercial",5400,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00",27,0.60,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches, Things to know",4400000
california state zip code,Informational,5400,"0.07,0.13,1.00,0.02,0.05,0.00,0.01,0.00,0.04,0.00,0.00,0.00",27,0.45,0.01,"Image pack, People also ask, Carousel, Related searches",10
cape cod obituaries,"Navigational, Commercial",5400,"0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,1.00,0.81,0.81",13,1.86,0.01,"Sitelinks, Image, Video, Related searches",10
cape cod pizza,"Navigational, Commercial",5400,"0.66,0.44,0.81,0.81,0.81,0.81,0.66,0.19,0.54,0.81,1.00,0.66",26,1.29,0.27,"Sitelinks, Image, Image pack, Video, Video carousel, Knowledge panel, Related searches",10
cape cod rail trail,"Informational, Commercial",5400,"0.24,0.08,0.06,0.06,0.10,0.16,0.19,0.44,0.54,0.81,1.00,0.36",26,0.93,0.04,"Sitelinks, AI Overview, Image, Video, People also ask, Knowledge panel, Related searches",1280000
cb2 promo code,Transactional,5400,"0.35,0.81,0.81,0.67,0.35,0.54,0.44,1.00,0.67,0.67,0.67,0.54",28,4.53,1.00,"Sitelinks, Image, Video, People also ask, Knowledge panel, Related searches",252000
cengage promo code,"Informational, Transactional",5400,"0.16,0.05,0.04,1.00,0.44,0.20,0.10,0.12,0.20,0.10,0.54,0.67",26,0.93,0.19,"Sitelinks, Image pack, People also ask, Knowledge panel, Related searches",9
charlotte nc zip code mecklenburg county,Informational,5400,"0.00,0.01,0.03,0.00,0.01,1.00,0.01,0.66,0.44,0.00,0.04,0.00",20,0.40,0.00,"Sitelinks, Video, Knowledge panel, Related searches",318000
cheat codes for grand theft,Informational,5400,"0.04,0.01,0.02,0.00,1.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00",26,0.01,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches",7
chicago il usa zip code,Informational,5400,"0.00,0.00,0.02,0.00,0.00,0.00,1.00,0.81,0.00,0.00,0.05,0.44",24,0.45,0.00,"Image, Image pack, People also ask, Knowledge panel, Related searches",10
city zip code in new york,Informational,5400,"0.00,0.00,0.01,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",26,0.45,0.00,"Video, Knowledge panel, Related searches",10
clash royale codes,"Informational, Transactional",5400,"0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.10,0.19,0.29,0.81,1.00",26,0.01,0.00,"Sitelinks, Image, Video, Video carousel, People also ask, Related searches",52500000
code area 480,Commercial,5400,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.01,0.00,0.00,0.00",27,1.26,0.00,"AI Overview, Image pack, Video, People also ask, Related searches",95000000
code area 707,Informational,5400,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00",22,1.02,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches",27100000
code de procedure penale,"Informational, Commercial",5400,"0.00,0.01,0.02,0.00,1.00,0.00,0.00,0.03,0.01,0.00,0.04,0.29",27,1.23,0.01,"Video, Video carousel, Related searches",4740000
code rca remote,Informational,5400,"0.00,0.00,0.00,0.00,0.00,0.16,1.00,1.00,0.54,0.00,0.05,0.00",23,0.99,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches",10
code red code,Informational,5400,"0.04,0.00,0.00,0.00,0.00,0.00,1.00,0.29,0.24,0.00,0.03,0.44",13,2.50,0.05,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",6360000000
code zip las vegas,Informational,5400,"0.10,0.00,0.00,0.01,1.00,0.00,1.00,0.66,1.00,0.00,0.00,0.00",19,0.44,0.00,"Video, Video carousel, People also ask, Knowledge panel, Related searches",28800000
coldwater creek promo code,Transactional,5400,"0.81,0.81,0.81,0.81,0.81,1.00,1.00,0.81,0.66,0.81,1.00,1.00",19,0.67,0.45,"Sitelinks, Image pack, Knowledge panel, Related searches, Ads top, Ads bottom",9
colorado springs co zip code,Informational,5400,"0.81,0.81,0.67,0.67,1.00,0.19,0.54,0.23,0.54,0.54,0.67,0.36",18,0.44,0.00,"Sitelinks, Knowledge panel, Related searches",
crate and barrel coupon code,Transactional,5400,"0.19,0.36,0.36,1.00,0.54,0.36,0.44,0.81,0.66,0.66,0.44,0.44",22,0.52,0.79,"Sitelinks, Image, Video, People also ask, Related searches",383000
cupshe coupon code,Transactional,5400,"0.05,0.05,0.06,0.36,0.44,0.54,0.66,0.66,1.00,0.36,0.19,0.16",24,1.40,1.00,"Sitelinks, Image pack, Video, People also ask, Related searches, Ads top, Ads bottom",9
dbrand coupon code,Transactional,5400,"1.00,0.44,0.29,0.36,0.24,0.24,0.24,0.15,0.36,0.29,0.24,0.55",14,2.44,0.24,"Sitelinks, Video, People also ask, Related searches",33400
dc dark legion codes,Informational,5400,"0.00,0.00,0.00,0.00,0.00,1.00,0.66,0.29,0.19,0.19,0.16,0.13",23,2.47,0.02,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches",8
delaware zip code,Informational,5400,"0.82,0.82,1.00,1.00,0.82,0.82,0.66,0.66,0.82,0.82,0.82,1.00",18,0.44,0.00,"AI Overview, Video, Carousel, Related searches",167000000
detroit mi zip code,Informational,5400,"0.29,0.44,0.54,0.54,0.36,0.15,0.36,0.54,0.54,0.19,1.00,0.19",15,0.44,0.00,"Image, Image pack, Knowledge panel, Related searches",7
discount codes figs,Transactional,5400,"0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.01,0.00,0.00,0.00,0.00",24,0.28,1.00,"Sitelinks, Video, People also ask, Related searches, Ads bottom",968000
doubledown casino free codes,Navigational,5400,"0.66,0.66,0.66,1.00,0.23,0.23,0.23,0.29,0.29,0.29,0.36,0.29",16,6.82,0.01,"Sitelinks, Video, People also ask, Related searches",10
draft king promo code,Informational,5400,"0.55,1.00,0.34,0.55,0.69,0.24,0.24,0.28,0.28,0.10,0.17,0.45",24,12.80,0.47,"Sitelinks, Image pack, Video, Video carousel, Knowledge panel, Top stories, Related searches",10
dress to impress code,"Informational, Transactional",5400,"1.00,0.54,0.54,0.54,0.36,0.16,0.20,0.16,0.12,0.12,0.20,0.20",29,0.02,0.01,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches",9
etheria restart codes,"Informational, Commercial",5400,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,1.00,0.24,0.10,0.07",28,6.91,0.00,"Image, Video, Video carousel, Related searches",10
eyeconic promo code,Transactional,5400,"0.36,0.44,1.00,0.66,0.44,0.44,0.44,0.44,0.44,0.54,0.54,0.36",28,1.61,0.25,"Sitelinks, Video, People also ask, Knowledge panel, Related searches",15600
fashion nova codes,Transactional,5400,"0.82,0.82,0.35,0.44,0.44,0.55,0.67,0.67,0.67,1.00,0.67,0.82",15,0.50,1.00,"AI Overview, Image pack, Video, Related searches",8
fcp euro coupon code,Transactional,5400,"0.66,0.81,0.81,0.81,0.81,1.00,0.81,0.81,0.81,0.81,0.81,0.81",20,0.40,0.21,"Sitelinks, AI Overview, Image pack, Video, Related searches, Ads bottom",9
figs coupon code,Transactional,5400,"0.67,0.81,0.67,0.67,0.67,0.67,0.53,0.53,0.67,0.67,0.81,1.00",23,0.28,0.97,"Sitelinks, Video, People also ask, Related searches, Ads bottom",8430000
find codes for rca universal remote,"Informational, Transactional",5400,"0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.81,0.44,0.00,0.04,0.00",29,0.99,0.00,"Sitelinks, Image, Video, Video carousel, People also ask, Related searches",2310000
five area codes you should never answer,Informational,5400,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.82,0.53,0.82,0.82",23,0.63,0.01,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches",114000000
fiverr promo code,Informational,5400,"0.67,0.44,0.44,1.00,0.54,0.81,0.81,0.81,0.67,0.81,0.54,0.54",9,0.12,0.09,"Sitelinks, AI Overview, Image pack, Video, Related searches",10
florida 239 area code,"Informational, Commercial",5400,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00",19,3.11,0.00,"AI Overview, Image pack, People also ask, Related searches, Things to know",10
frost buddy discount code,"Informational, Commercial",5400,"0.19,0.36,0.36,0.08,0.08,0.19,0.29,0.54,1.00,0.66,0.81,0.66",12,0.07,0.50,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches",10
ftd promo code,Transactional,5400,"0.54,0.54,0.54,0.54,0.66,0.66,0.54,1.00,0.54,0.54,0.66,0.54",29,2.18,1.00,"Sitelinks, Video, People also ask, Knowledge panel, Related searches, Ads top",8
g2211 cpt code,Informational,5400,"1.00,1.00,0.81,1.00,1.00,1.00,1.00,1.00,0.81,0.81,0.81,1.00",19,3.47,0.01,"Sitelinks, AI Overview, Video, People also ask, Related searches",50600
gametime coupon code,Transactional,5400,"0.36,0.23,0.10,0.23,0.36,0.81,1.00,0.10,0.04,0.66,0.36,0.10",18,1.53,0.13,"Sitelinks, Image pack, Video, People also ask, Related searches",10
garage coupon code,Transactional,5400,"0.16,1.00,1.00,0.44,0.29,0.54,0.16,0.44,0.66,0.44,0.44,0.66",26,0.25,0.86,"Sitelinks, Video, Related searches",44700000
general electric universal remote codes,Informational,5400,"0.07,0.08,0.54,1.00,0.04,0.05,0.13,0.07,0.07,0.13,0.29,0.05",12,0.84,0.03,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches",35400000
georgia zip code,Informational,5400,"0.82,0.82,1.00,0.82,0.55,0.67,0.44,0.35,0.44,0.67,0.44,0.44",18,5.34,0.00,"AI Overview, Video, Carousel, Related searches",1030000000
google workspace promo code,Informational,5400,"1.00,0.66,0.66,1.00,0.81,0.81,1.00,1.00,0.81,0.81,1.00,1.00",20,2.04,0.34,"Sitelinks, AI Overview, People also ask, Related searches, Ads bottom, Ads middle",8
gorjana discount code,Transactional,5400,"0.19,0.29,1.00,0.19,0.24,0.19,0.24,0.29,0.24,0.29,0.29,0.29",15,0.43,0.70,"Sitelinks, Video, People also ask, Related searches",60000
grubhub codes,Transactional,5400,"1.00,1.00,1.00,0.67,0.30,0.22,0.54,0.67,0.81,0.81,0.54,0.67",21,2.16,0.54,"Sitelinks, Video, Related searches",10
gta san andreas cheat codes,Informational,5400,"0.81,0.53,0.44,0.81,1.00,0.28,0.44,0.53,0.81,0.67,0.67,0.53",23,0.01,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches",10
guitar center codes coupons,Transactional,5400,"0.01,0.00,0.00,0.01,0.00,0.81,1.00,0.81,1.00,0.00,0.08,0.54",26,0.47,0.30,"Sitelinks, Video, Knowledge panel, Related searches, Ads bottom",10900000
hello molly discount code,Transactional,5400,"0.81,0.81,0.54,0.67,0.54,0.81,1.00,0.67,0.54,0.67,0.81,0.67",17,0.60,0.95,"Sitelinks, Video, Related searches",3150000
hexclad discount code,"Informational, Transactional",5400,"0.81,0.66,1.00,0.36,0.29,0.19,0.29,0.36,0.23,0.29,0.29,0.19",20,0.36,0.44,"Sitelinks, AI Overview, Video, Related searches, Ads bottom",9
hostinger coupon code,Transactional,5400,"0.19,0.29,0.29,0.29,0.29,0.29,0.29,0.66,1.00,0.24,0.44,0.36",22,2.52,0.28,"Sitelinks, AI Overview, Video, Related searches, Ads bottom",10
how do you scan a qr code on your phone,Informational,5400,"0.81,0.19,0.81,0.54,0.81,0.81,0.81,0.81,0.54,0.66,0.54,1.00",28,0.62,0.46,"Sitelinks, AI Overview, Video, Video carousel, Discussions and forums, Related searches",10
how to cook cod fish,Informational,5400,"0.81,0.44,0.54,0.54,1.00,0.81,0.66,0.66,0.81,0.81,0.66,1.00",29,0.02,0.14,"Sitelinks, Image, Video, People also ask, Recipes, Related searches",57900000
how to scan a qr code on your phone,Informational,5400,"0.82,0.24,1.00,1.00,0.82,0.82,0.82,1.00,0.67,0.82,0.82,0.55",29,0.62,0.46,"Sitelinks, AI Overview, Video, People also ask, Discussions and forums, Related searches",1020000000
how to scan qr code on android,Informational,5400,"0.66,0.16,0.66,0.36,0.16,0.29,0.12,0.12,0.08,0.36,0.19,1.00",29,0.58,0.47,"Sitelinks, AI Overview, Video, Video carousel, Discussions and forums, Related searches",7
hsn coupon code,Transactional,5400,"0.36,0.54,1.00,0.54,0.54,0.44,0.19,0.19,0.29,0.36,0.29,0.29",25,0.14,0.26,"AI Overview, Image pack, Video, People also ask, Related searches",9
huckberry promo code,Transactional,5400,"0.67,0.81,1.00,0.54,0.44,0.44,0.54,0.81,0.54,0.67,0.67,0.67",22,0.13,0.82,"Sitelinks, Video, People also ask, Knowledge panel, Related searches, Ads bottom",203000
hungry howie's promo code,Transactional,5400,"0.29,1.00,0.81,0.54,0.29,0.36,0.54,0.29,0.54,0.66,0.66,0.24",29,0.49,0.12,"AI Overview, Video, People also ask, Knowledge panel, Related searches",11500
i love you in morse code,Informational,5400,"0.44,0.55,1.00,0.55,0.67,0.67,0.67,0.67,0.55,0.55,0.55,0.67",22,15.14,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches",18400000
icd 10 code for osteoporosis,Informational,5400,"0.66,0.66,0.66,1.00,0.66,0.66,0.66,0.54,0.54,0.66,0.54,0.54",26,6.84,0.00,"AI Overview, Video, People also ask, Related searches",2710000
icd 10 code for paroxysmal atrial fibrillation,Informational,5400,"0.81,0.81,1.00,0.81,0.54,0.66,0.66,0.54,0.66,0.66,0.19,0.35",25,4.73,0.00,"AI Overview, Video, People also ask, Related searches",275000
icd code for anxiety,Informational,5400,"0.66,0.44,0.81,1.00,0.44,0.36,0.44,0.44,0.24,0.44,0.44,0.16",28,1.42,0.00,"Sitelinks, AI Overview, Video, People also ask, Discussions and forums, Related searches",11300000
ikon pass promo code,Informational,5400,"0.82,1.00,0.67,0.05,0.02,0.29,0.55,0.11,0.05,0.06,0.15,0.24",21,2.44,0.27,"Sitelinks, AI Overview, Knowledge panel, Related searches",506000
illinois zip code,Informational,5400,"1.00,0.81,0.81,1.00,1.00,1.00,0.81,0.67,0.81,0.81,0.81,0.67",17,0.40,0.01,"Sitelinks, AI Overview, People also ask, Carousel, Related searches",9
indiana area code 260,"Informational, Commercial",5400,"0.01,0.01,0.00,0.00,0.00,0.00,1.00,0.44,0.00,0.00,0.03,0.29",25,0.15,0.00,"AI Overview, Video, People also ask, Related searches, Things to know",4870000
jellycat coupon code,Transactional,5400,"0.66,0.81,0.81,1.00,0.29,0.29,0.10,0.44,0.29,0.23,0.15,0.19",23,0.25,0.19,"Sitelinks, Video, People also ask, Related searches",1130000
jersey mike's coupon code,Transactional,5400,"0.43,0.30,0.23,1.00,0.66,0.66,0.82,0.66,0.55,0.36,0.36,0.36",28,0.03,0.09,"Sitelinks, Image pack, Video, People also ask, Related searches",337000
jet's pizza promo code,Transactional,5400,"0.24,1.00,0.81,0.81,0.54,0.44,0.29,0.54,0.66,0.44,0.54,0.36",18,0.08,0.11,"AI Overview, Video, Related searches, Ads bottom",9
jomashop coupon codes,Transactional,5400,"0.15,0.81,1.00,0.44,0.36,0.19,0.15,0.81,0.36,0.36,0.29,0.23",21,0.37,0.47,"Sitelinks, Video, Knowledge panel, Related searches",10
jostens discount code,"Informational, Transactional",5400,"1.00,0.29,0.44,0.67,0.44,0.55,1.00,0.24,0.08,0.11,0.15,0.36",29,0.15,0.19,"Sitelinks, AI Overview, Video, Related searches, Ads bottom",57000
