Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
channel islands sportfishing oxnard,Navigational,1300,"0.55,0.44,0.65,0.30,0.30,0.13,0.65,0.65,0.44,1.00,0.30,0.30",21,1.99,0.04,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Related searches",21500
channel magic card,"Informational, Commercial",1300,"0.24,0.11,0.55,0.07,0.65,0.82,1.00,0.65,0.82,0.01,0.07,0.55",18,0.57,0.23,"Sitelinks, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",147000000
channel necklace,Transactional,1300,"0.18,0.02,0.30,0.16,0.16,0.07,0.07,0.09,1.00,0.18,0.43,0.09",30,0.77,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Explore brands, Related searches, Ads bottom, Ads middle",83300000
channel seed,"Navigational, Transactional",1300,"0.79,1.00,0.66,0.54,0.41,0.54,0.66,0.54,0.36,0.54,0.66,0.66",27,0.90,0.27,"Sitelinks, Image, Image pack, Video, Knowledge panel, Related searches, Ads bottom",525000000
channel set diamond band,Commercial,1300,"0.62,1.00,1.00,1.00,0.81,0.62,0.62,0.62,0.62,0.81,0.81,0.81",5,2.39,1.00,"Image, Image pack, Video carousel, Discussions and forums, Related searches, Popular products",
channel symbols discord,"Informational, Transactional",1300,"0.25,0.83,0.25,0.25,1.00,0.25,0.25,0.25,1.00,0.25,0.25,0.00",26,0.00,0.00,"Sitelinks, Image pack, Video, Video carousel, People also ask, Related searches",11500000
channel view,"Informational, Commercial",1300,"1.00,0.28,0.17,0.83,0.55,0.24,0.34,0.28,0.28,0.45,0.66,0.66",27,0.88,0.07,"Sitelinks, AI Overview, Image, Video, People also ask, Knowledge panel, Related searches",5460000000
channel yonko,"Informational, Commercial",1300,"1.00,0.15,0.03,0.02,0.02,0.08,0.01,0.01,0.00,0.02,0.00,0.04",21,0.00,0.00,Video carousel,1030000
channel zero season 2,Informational,1300,"0.68,0.68,0.52,0.68,0.38,0.46,0.38,0.52,0.84,1.00,0.84,0.84",28,4.60,0.01,"Sitelinks, Image, Video, People also ask, Knowledge panel, Discussions and forums, Related searches",245000000
channel: zliveforbeta,Informational,1300,"1.00,0.00,0.00",27,0.00,0.00,"Sitelinks, Image pack, Video, People also ask, Related searches",928
chinese channel roku,Informational,1300,"0.03,1.00,0.23,0.01,0.07,0.54,0.01,0.01,0.01,0.04,0.00,0.00",26,0.00,0.03,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches",4860000
clear channel stadium,Informational,1300,"0.02,0.01,0.03,0.02,0.04,0.24,1.00,0.36,0.24,0.01,0.10,0.19",13,0.27,0.05,"Image, Video, Knowledge panel, Related searches",31700000
cowboy channel schedule,Navigational,1300,"0.30,0.24,0.54,0.54,0.54,0.54,0.67,0.54,0.54,1.00,0.54,0.67",26,0.00,0.00,"Sitelinks, Image, Video, People also ask, Related searches, Ads top, Ads bottom, Ads middle",468000000
ctv wild channel logo,Informational,1300,"1.00,0.00,0.00",21,0.00,0.00,"Image, Image pack, Video, People also ask, Related searches",1040000
dallas cowboys channel,Informational,1300,"0.83,1.00,0.41,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.41,1.00",28,2.43,0.02,"Video, Video carousel, Top stories, Related searches",67600000
dfs channels,Informational,1300,"1.00,1.00,1.00,1.00,0.76,0.76,1.00,1.00,0.76,0.68,1.00,0.76",29,0.00,0.00,"Featured snippet, Sitelinks, Video, People also ask, Related searches",7280000
directv espn channel number,Informational,1300,"1.00,0.80,0.67,0.67,0.30,0.37,0.24,0.41,0.24,0.15,0.37,0.41",30,2.77,0.00,"AI Overview, Image, Image pack, Video, People also ask, Related searches",10
directv hallmark channel,"Informational, Transactional",1300,"0.30,1.00,0.65,0.30,0.30,0.20,0.16,0.10,0.22,0.20,0.12,0.20",21,1.08,0.01,"Sitelinks, AI Overview, Video, Related searches",861000
directv lost channels,Informational,1300,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",24,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",1160000
directv music channels,Informational,1300,"0.42,0.84,1.00,0.37,0.42,0.53,0.37,0.26,0.68,1.00,1.00,0.84",24,0.00,0.00,"AI Overview, Video, People also ask, Related searches",4560000
discord disable notification from voice channel,Informational,1300,"1.00,0.00,0.00",30,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",749000
disney channel guide,Informational,1300,"0.67,0.44,0.44,0.27,0.36,0.15,0.20,0.20,1.00,0.80,0.12,0.12",25,2.16,0.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches",9
disney channel listings,"Informational, Commercial",1300,"0.03,0.01,0.02,0.01,0.03,0.03,1.00,0.02,0.01,0.44,0.04,0.05",26,1.78,0.00,"Sitelinks, Image, Related searches",
disney channel schedule today,Informational,1300,"0.62,0.62,0.81,1.00,1.00,1.00,0.62,0.81,0.81,0.81,0.55,0.45",21,0.00,0.00,"Sitelinks, Image, Video, People also ask, Related searches",743000000
disney xd channel tv shows,Commercial,1300,"0.44,0.06,0.20,0.03,0.00,0.00,0.02,0.02,0.06,0.00,0.15,1.00",16,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches",8
dtv tbs channel,Informational,1300,"0.05,0.01,0.00,0.00,0.00,0.00,1.00,0.43,0.54,0.00,0.10,0.19",15,0.00,0.00,"AI Overview, Image, Video, People also ask, Related searches",202000
error 277 channel production,Informational,1300,"1.00,0.00",23,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Related searches",22800000
example engineering department ms teams channels,Informational,1300,"1.00,0.00,0.00",18,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, Related searches",4
f channel,"Informational, Transactional",1300,"0.84,0.68,0.46,0.37,0.52,0.68,0.84,1.00,0.68,0.84,0.68,0.84",5,0.91,0.50,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Popular products",6490000000
forbidden telegram channel,Informational,1300,"0.36,0.30,0.30,0.36,0.36,0.41,1.00,0.54,0.54,0.66,0.79,0.66",16,0.00,0.00,"Sitelinks, AI Overview, Video, Related searches",137000000
fox news channel in directv,"Informational, Commercial",1300,"0.05,1.00,0.16,0.35,0.05,0.19,0.02,0.02,0.10,0.19,0.16,0.44",25,0.68,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",1300000
fox news channel on directv,"Informational, Commercial",1300,"1.00,0.20,0.11,0.46,0.54,0.11,0.46,0.46,0.66,0.34,0.23,0.83",26,0.68,0.00,"Sitelinks, AI Overview, Video, Related searches",10
free iptv m3u playlist hd channels download,"Informational, Commercial",1300,"0.00,0.00,0.00,0.24,0.00,1.00,0.44,0.29,0.10,0.66,0.16,0.00",27,0.00,0.00,"Sitelinks, AI Overview, Related searches",
freeform channel schedule,Informational,1300,"1.00,0.27,0.36,0.24,0.13,0.24,0.27,0.24,0.27,0.36,0.44,0.27",25,5.00,0.00,"Sitelinks, Image, Video, Related searches",19100000
friendly tv channels,"Informational, Commercial",1300,"0.30,0.45,0.25,0.55,0.45,0.45,0.30,0.45,0.34,0.45,1.00,0.55",29,0.67,0.42,"Sitelinks, AI Overview, Image, Video, Related searches, Ads bottom",163000000
furring channel,"Informational, Transactional",1300,"1.00,0.44,0.24,0.36,0.36,0.27,0.36,0.36,0.27,0.24,0.20,0.24",7,1.21,0.48,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches, Popular products",1930000
golf channel directv,"Informational, Transactional",1300,"0.21,0.16,0.26,0.11,0.79,0.79,0.79,0.68,0.37,0.79,1.00,0.53",27,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",1130000
good youtube channel names,Informational,1300,"0.67,0.67,0.51,0.84,0.51,0.51,0.67,0.84,1.00,0.84,0.51,0.51",23,0.10,0.04,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",1010000000
greyhound channel,Navigational,1300,"0.62,0.55,0.55,0.80,0.62,1.00,0.62,0.62,0.62,1.00,0.80,0.80",30,0.00,0.00,"Sitelinks, Video, People also ask, Knowledge panel, Related searches",8810000
hallmark channel on dish,Informational,1300,"0.22,1.00,0.65,0.30,0.16,0.10,0.16,0.16,0.12,0.16,0.12,0.12",12,1.94,0.05,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches",7
how do you change youtube channel name,Informational,1300,"0.18,0.07,0.29,0.81,0.03,1.00,0.16,0.24,0.10,0.00,0.02,0.53",26,0.04,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",893000000
how long is the english channel,Informational,1300,"0.29,0.34,0.29,0.34,0.29,0.46,0.29,0.46,0.46,0.66,1.00,0.46",30,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches",3720000000
how to block youtube channel,Informational,1300,"0.37,0.41,0.80,0.80,0.24,0.54,1.00,0.41,0.54,0.54,0.37,0.13",28,0.78,0.02,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",1130000000
how to change your youtube channel name,Informational,1300,"0.61,0.61,0.82,1.00,1.00,0.82,0.82,0.82,1.00,0.82,0.61,0.61",28,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",1820000000
how to delete my youtube channel,Informational,1300,"0.62,0.45,0.81,0.81,0.62,0.81,1.00,0.81,0.81,1.00,0.81,0.81",23,0.00,0.00,"AI Overview, Video, Video carousel, Short videos, Related searches",694000000
how to delete youtube channel on phone,Informational,1300,"0.62,0.44,0.62,0.62,0.55,0.62,0.81,0.81,1.00,0.81,1.00,0.81",30,0.00,0.00,"AI Overview, Video, Video carousel, People also ask, Related searches",
how to fix youtube not showing channel,Informational,1300,"1.00,0.00,0.00",29,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",9
how to get rid of the nsfw channel on discord,Informational,1300,"1.00,0.00,0.00",23,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",9
htc channel guide,Informational,1300,"0.82,0.82,0.82,0.82,0.82,1.00,0.55,0.55,0.62,0.62,0.62,0.82",13,0.02,0.13,"Video, People also ask, Related searches",10
in channel rain guards,"Informational, Transactional",1300,"0.46,0.46,0.52,0.31,0.46,0.68,0.52,0.84,0.68,1.00,1.00,0.84",18,0.59,0.71,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products",10500000
irish channel parade 2025,Informational,1300,"0.00,0.00,0.02,0.05,0.15,1.00,0.00,0.00,0.00,0.00,0.00,0.00",23,0.00,0.00,"Featured snippet, Sitelinks, Image, Video, Video carousel, People also ask, Related searches",7380000
jersey channel islands st helier,Informational,1300,"0.08,0.05,0.19,0.03,0.43,1.00,0.01,0.03,0.05,0.01,0.10,0.43",28,0.00,0.02,"Sitelinks, Image, Video, Video carousel, Knowledge panel, Related searches",4460000
kabarnos youtube channel,"Navigational, Transactional",1300,"1.00,0.00,0.00",30,0.00,0.00,"Image, Video, Related searches",
kalb news channel 5 alexandria,Navigational,1300,"0.81,0.81,0.81,0.81,0.62,0.81,0.62,0.81,1.00,0.81,1.00,0.81",29,0.00,0.00,"Sitelinks, Video, Video carousel, Related searches",10
kitty channel afnan,Informational,1300,"0.30,0.70,0.50,0.70,0.40,0.50,0.40,0.70,0.80,1.00,0.70,0.80",26,0.00,0.00,"Image, Image pack, Video, People also ask, Related searches",733000
laff channel schedule,"Informational, Transactional",1300,"0.09,0.15,1.00,0.15,0.19,0.19,0.43,0.30,0.30,0.65,0.35,0.30",26,0.00,0.00,"Image, Video, People also ask, Related searches",1310000
led light channel,Commercial,1300,"0.84,1.00,0.84,1.00,0.52,0.46,0.46,0.68,0.52,0.20,0.31,0.52",11,2.10,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",7
let's do it like they do on the discovery channel,"Informational, Transactional",1300,"0.16,0.08,0.43,0.00,0.65,1.00,0.03,0.04,0.43,0.01,0.07,0.65",27,0.00,0.00,"Sitelinks, Video, Featured video, Video carousel, Short videos, People also ask, Knowledge panel",61100000
lg channel list,Informational,1300,"1.00,0.30,0.66,0.41,0.30,0.79,0.54,0.54,0.16,0.66,0.54,0.41",28,0.39,0.01,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches",374000000
lg channels list,Informational,1300,"0.31,0.46,0.69,1.00,0.69,1.00,0.46,0.69,0.85,0.46,0.85,0.52",22,0.39,0.01,"Sitelinks, Video, Related searches",91600000
micro channeling,"Informational, Commercial",1300,"0.82,0.61,0.61,1.00,0.82,0.82,1.00,0.82,0.82,1.00,1.00,1.00",18,2.20,0.56,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",478000000
milwaukee channel locks,Commercial,1300,"0.34,1.00,0.65,0.34,0.30,0.34,0.34,0.34,0.34,0.34,0.34,0.34",22,0.23,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom, Ads middle",1590000
mtg channel,"Informational, Commercial",1300,"0.51,0.84,1.00,0.67,0.67,0.84,0.37,0.47,0.84,0.67,1.00,0.37",30,0.57,0.23,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",37000000
my benefits channel login,"Navigational, Transactional",1300,"0.68,0.46,0.52,1.00,0.52,0.84,0.68,0.84,0.52,1.00,1.00,0.68",30,0.00,0.00,"Sitelinks, Video, People also ask, Related searches",913000000
nds channel drain,Transactional,1300,"0.84,0.84,0.37,0.46,0.46,0.52,0.68,0.68,0.52,1.00,0.84,0.68",11,1.18,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches, Popular products",605000
news channel 5 rgv,Navigational,1300,"0.68,0.85,0.68,0.68,0.85,1.00,0.68,0.85,0.68,0.52,0.52,0.68",29,0.00,0.00,"Sitelinks, Video, Video carousel, Related searches",10
oklahoma city channel guide,Informational,1300,"0.19,0.04,0.13,0.02,0.01,0.01,0.01,0.02,0.05,0.00,0.13,1.00",24,0.00,0.00,"Video, Related searches",10
on discord i can't see offline users on private channels,Informational,1300,"1.00,0.00,0.00,0.00",23,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",225000
penghu submarine channel,Informational,1300,"1.00,0.00,0.00,0.00",18,0.00,0.00,"AI Overview, Image, Image pack, Video",9820
penn state football channel,Informational,1300,"0.42,1.00,1.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.53",21,1.71,0.01,"Image pack, Video, Video carousel, People also ask, Top stories, Related searches",6
penn state game channel,Informational,1300,"0.36,0.81,1.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.36",27,3.04,0.02,"Video, People also ask, Top stories, Related searches",8
prime-line glazing channel snap-in,Commercial,1300,"1.00,0.00,0.00",10,0.00,0.00,"Sitelinks, Image, Video, Related searches",75200
radio channels nyc,Informational,1300,"0.20,0.10,0.36,0.05,0.52,1.00,0.80,0.66,0.66,0.00,0.00,0.00",30,0.94,0.01,"Sitelinks, AI Overview, Image, Video, Carousel, Related searches",42500000
rc channel,Commercial,1300,"0.81,1.00,0.81,0.81,0.81,0.81,0.81,1.00,0.81,0.81,0.45,0.62",18,1.29,0.51,"Sitelinks, Image pack, Video, Video carousel, People also ask, Explore brands, Related searches, Popular products",327000000
roku adult channels,Informational,1300,"1.00,1.00,0.81,0.22,0.81,0.81,0.61,0.56,0.56,0.81,0.81,0.56",30,0.00,0.00,Sitelinks,10
samsung tv channels list,Informational,1300,"1.00,1.00,1.00,1.00,0.67,0.51,0.37,0.47,0.47,0.67,0.47,0.67",26,0.01,0.04,"AI Overview, Video, People also ask, Related searches",98200000
sandales channel,"Informational, Transactional",1300,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,1.00,0.00",21,0.00,1.00,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",1030000
seahawk game today what channel,Informational,1300,"0.81,0.44,1.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",27,2.31,0.02,"Video, Video carousel, People also ask, Related searches",10
sirius xm holiday channels 2024,Informational,1300,"0.44,1.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",28,0.00,0.00,"AI Overview, Image, Video, Related searches",
siriusxm christmas music channels,Informational,1300,"0.05,1.00,1.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",29,0.00,0.00,"AI Overview, Image, Video, Discussions and forums, Related searches",244000
sitting bull history channel,Informational,1300,"0.00,0.00,0.00,0.00,0.00,0.00,0.03,1.00,0.29,0.08,0.05,0.03",29,2.93,0.01,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches",14700000
sonic channel artwork,Informational,1300,"0.52,0.31,0.68,0.84,0.68,0.68,0.52,1.00,0.84,0.68,0.68,0.84",23,0.00,0.00,"Sitelinks, Image, Image pack, Video, Related searches",6830000
spectrum upgrade to add channel error with basic cable,Informational,1300,"1.00,0.00,0.00",19,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",5260000
spice channel,"Informational, Transactional",1300,"0.52,1.00,1.00,0.68,0.52,0.52,0.52,1.00,0.68,0.68,0.52,0.52",29,0.00,0.00,"Sitelinks, Image, Video, Video carousel, Knowledge panel",
spike channel,Informational,1300,"0.27,1.00,0.36,0.20,0.20,0.12,0.20,0.67,0.24,0.24,0.53,0.24",27,2.16,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches",214000000
swimming the british channel,Informational,1300,"0.09,0.04,0.54,0.07,0.02,1.00,0.67,0.80,1.00,0.02,0.15,0.80",17,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches",39900000
the channel dc,Navigational,1300,"0.62,0.62,0.62,0.81,0.55,0.62,0.81,0.81,1.00,1.00,0.81,0.62",27,1.91,0.47,"Sitelinks, Image, Video, Knowledge panel, Related searches",
torque test channel,"Informational, Transactional",1300,"0.84,1.00,1.00,0.68,0.68,0.84,0.68,0.68,0.68,0.68,0.52,0.52",24,0.00,0.00,"Sitelinks, Image pack, Video, Video carousel, Related searches",10
travis pastrana channel 199 signed hat,Commercial,1300,"1.00,0.00,0.00,0.00",19,0.00,0.00,"Sitelinks, Image pack, Video, Video carousel, People also ask, Related searches",15800
u channel steel,"Informational, Transactional",1300,"0.68,0.68,0.52,0.52,0.52,0.68,0.68,0.68,1.00,0.68,0.68,0.68",15,0.93,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",439000000
vsee box channel list,Informational,1300,"0.20,0.31,0.52,0.37,0.52,0.84,0.84,0.84,0.68,0.68,0.84,1.00",1,0.15,0.16,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches",9
vu luan channel,"Informational, Transactional",1300,"0.52,1.00,0.85,1.00,0.85,0.68,0.68,0.68,0.68,0.68,0.52,0.68",24,0.00,0.00,"Image, Video, Related searches",788000
weather channel 10 day,Navigational,1300,"0.41,0.54,0.66,0.66,0.54,0.41,0.54,0.36,0.36,1.00,0.24,0.41",29,0.00,0.00,"Sitelinks, Video, Related searches",949000000
weather channel alex wilson,Informational,1300,"1.00,0.67,0.67,0.55,0.55,0.36,0.30,0.41,0.30,0.15,0.67,0.15",28,0.00,0.00,"Image, Image pack, Video, Video carousel, People also ask, Knowledge panel, Related searches",10
what channel are green bay packers on,Informational,1300,"1.00,1.00,1.00,0.83,0.00,0.00,0.02,0.02,0.00,0.00,0.03,0.66",26,1.95,0.02,"Sitelinks, Video, People also ask, Top stories, Related searches",75700000
what channel are the iowa hawkeyes playing on today,Informational,1300,"0.81,1.00,0.43,0.07,0.10,0.16,0.00,0.01,0.00,0.00,0.29,1.00",26,1.83,0.02,"Video, Video carousel, People also ask, Top stories, Related searches",8670000
what channel are the lions on today,Informational,1300,"0.80,1.00,0.80,0.67,0.02,0.00,0.00,0.00,0.00,0.05,0.20,1.00",20,2.22,0.02,"Video, Video carousel, Top stories, Related searches",102000000
what channel are the steelers on,Informational,1300,"0.13,0.13,0.13,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.13",25,1.73,0.02,"Video, People also ask, Top stories, Related searches",21000000
what channel are the vols playing on today,Informational,1300,"0.08,0.04,0.16,0.02,0.10,0.29,0.01,0.10,0.04,0.00,0.10,1.00",20,2.12,0.04,"AI Overview, Video, Top stories, Related searches",10
what channel is bills game on,"Informational, Commercial",1300,"0.15,0.06,0.24,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.30",27,2.05,0.02,"Sitelinks, Video, People also ask, Top stories, Related searches",325000000
what channel is blues hockey on tonight,Informational,1300,"0.10,0.05,0.03,0.02,0.19,0.81,1.00,0.05,0.01,0.00,0.00,0.03",23,0.00,0.00,"Video, Related searches",10
what channel is discovery on directv,Informational,1300,"0.24,0.24,0.18,0.24,0.18,0.24,0.08,0.08,0.05,1.00,0.29,0.18",24,0.00,0.00,"AI Overview, Video, Related searches",3150000
what channel is espn on for dish,Informational,1300,"0.00,0.00,0.03,0.02,0.00,0.01,0.24,0.36,0.36,0.01,0.04,1.00",29,0.00,0.00,"AI Overview, Video, People also ask, Related searches",9
what channel is espn2 on directv,Informational,1300,"0.83,0.45,0.45,0.45,0.25,0.31,0.31,0.12,0.15,0.34,0.45,1.00",22,1.81,0.00,"AI Overview, Video, Related searches",644000
what channel is fox news on dish,Informational,1300,"0.80,1.00,0.24,0.80,0.54,0.37,0.24,0.19,0.67,0.30,0.24,1.00",25,0.00,0.00,"AI Overview, Video, Related searches",45800000
what channel is lifetime on for directv,Informational,1300,"0.31,0.34,0.55,0.25,0.31,0.55,0.55,1.00,0.55,0.03,0.31,0.55",20,0.00,0.00,"AI Overview, Video, People also ask, Related searches",10
what channel is lifetime on with directv,Informational,1300,"0.25,0.12,0.45,0.05,0.55,0.83,0.55,1.00,0.55,0.03,0.31,0.55",20,0.00,0.00,"AI Overview, Video, People also ask, Related searches",10
what channel is michigan football on,Informational,1300,"0.53,0.53,0.17,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.67,1.00",28,2.53,0.02,"Video, People also ask, Top stories, Related searches",265000000
what channel is monday night football game on,Informational,1300,"0.81,0.35,0.66,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.04,1.00",25,1.71,0.02,"Sitelinks, Video, People also ask, Knowledge panel, Top stories, Related searches",318000000
what channel is msnbc on directv,Informational,1300,"0.56,1.00,0.12,0.44,0.44,0.30,0.19,0.19,0.35,0.19,0.19,0.35",27,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",636000
what channel is nebraska volleyball on tonight,Informational,1300,"0.81,0.81,1.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.36,0.67",22,2.47,0.01,"AI Overview, Video, People also ask, Top stories, Related searches",10
what channel is packer game on,Informational,1300,"0.53,0.28,1.00,1.00,0.03,0.00,0.00,0.00,0.00,0.00,0.11,0.81",25,2.26,0.02,"Video, People also ask, Top stories, Related searches",142000000
what channel is paramount plus on dish,Informational,1300,"0.16,1.00,0.82,0.34,0.55,0.44,0.34,0.24,0.16,0.16,0.24,0.44",22,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",11200000
what channel is psu game on,Informational,1300,"0.20,0.54,1.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.06",18,0.00,0.01,"Sitelinks, Video, People also ask, Top stories, Discussions and forums, Related searches",46700000
what channel is smackdown on tonight,Informational,1300,"0.66,0.34,0.28,1.00,0.45,0.45,0.45,0.24,0.17,0.66,0.34,0.55",21,1.74,0.02,"Sitelinks, Video, Knowledge panel, Related searches",5650000
what channel is the 49er game on today,Informational,1300,"1.00,0.29,0.54,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.54",20,2.16,0.04,"Video, Video carousel, Top stories, Related searches",49300000
what channel is the abc on dish,Informational,1300,"0.34,0.66,0.45,0.05,0.15,0.45,0.55,0.45,0.83,0.05,0.25,1.00",23,0.00,0.00,"Sitelinks, AI Overview, Image, Video, Related searches",36600000
what channel is the auburn game on,Informational,1300,"0.55,1.00,0.07,0.11,0.18,0.43,0.11,0.00,0.00,0.00,0.23,0.66",16,2.14,0.03,"Video, Top stories, Related searches",7
what channel is the awards show on tonight,Informational,1300,"0.27,0.16,0.16,0.52,1.00,0.27,0.05,0.66,0.24,0.04,0.08,0.16",21,0.00,0.00,"AI Overview, Video, Video carousel, Related searches",9
what channel is the braves game on,Informational,1300,"0.50,0.00,0.00,0.00,0.00,0.20,0.70,0.50,0.80,0.70,1.00,0.30",29,2.27,0.01,"Sitelinks, AI Overview, Video, People also ask, Discussions and forums, Related searches",56500000
what channel is the clemson game on,Informational,1300,"0.23,0.66,1.00,0.00,0.02,0.05,0.00,0.00,0.00,0.00,0.18,0.43",18,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Top stories, Related searches",33900000
what channel is the cma awards on,Informational,1300,"0.01,1.00,0.06,0.01,0.00,0.01,0.00,0.07,0.01,0.00,0.00,0.01",16,0.00,0.00,"AI Overview, Video, Video carousel, Related searches",10
what channel is the colorado game on,"Informational, Commercial",1300,"0.71,1.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29",24,3.10,0.04,"Video, People also ask, Top stories, Related searches",172000000
what channel is the cowboys game on tonight,Informational,1300,"0.84,0.42,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,1.00",27,2.56,0.02,"Video, Video carousel, Top stories, Related searches",797000000
what channel is the dallas cowboys game on tonight,Informational,1300,"0.54,0.36,0.13,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.54,1.00",25,2.56,0.02,"Video, People also ask, Top stories, Related searches",89200000
what channel is the kentucky game on,Informational,1300,"0.16,0.65,0.54,0.54,0.43,1.00,0.00,0.02,0.00,0.00,0.04,0.10",20,0.00,0.00,"AI Overview, Video, People also ask, Top stories, Related searches",253000000
what channel is the lsu game on today,Informational,1300,"0.19,0.22,0.06,0.02,0.02,0.02,0.00,0.00,0.07,0.00,0.11,1.00",21,2.30,0.03,"Video, Video carousel, Top stories, Related searches",9
what channel is the ohio state game on tonight,"Informational, Commercial",1300,"0.12,0.02,0.16,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23",29,0.00,0.04,"Video, People also ask, Top stories, Related searches",858000000
what channel is the oregon game on,"Informational, Commercial",1300,"0.81,1.00,0.44,0.29,0.02,0.10,0.01,0.01,0.00,0.00,0.10,0.29",23,2.07,0.03,"AI Overview, Video, Video carousel, People also ask, Top stories, Related searches",84800000
what channel is the tennessee game on today,Informational,1300,"0.12,0.67,0.23,0.01,0.01,0.04,0.00,0.00,0.00,0.00,0.20,1.00",18,2.46,0.03,"Video, People also ask, Related searches",85800000
what channel is the thunder game on,Informational,1300,"0.05,0.15,0.13,0.15,0.03,0.15,0.36,1.00,0.54,0.01,0.00,0.01",21,0.00,0.00,"Video, Video carousel, People also ask, Top stories, Related searches",371000000
what channel is the wild playing on tonight,Informational,1300,"0.13,0.05,0.24,0.02,0.19,0.19,1.00,0.13,0.00,0.00,0.00,0.04",25,0.00,0.01,"AI Overview, Video, Related searches",9
what channel is world series on,Informational,1300,"1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00",22,2.98,0.01,"Sitelinks, AI Overview, Video, People also ask, Related searches",5
what channel is xfinity race on today,Informational,1300,"0.80,0.55,0.00,0.00,0.55,0.80,0.41,0.55,1.00,0.66,0.55,0.41",29,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",10
