Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
camera fuji xt2,"Informational, Transactional",1000,"0.81,0.81,0.81,0.81,0.62,0.81,1.00,0.81,0.62,0.06,0.45,0.62",25,0.44,1.00,"Sitelinks, Video, Video carousel, Knowledge panel, Discussions and forums, Related searches",512000
camera gear rental,Commercial,1000,"1.00,0.56,0.76,0.67,0.76,1.00,0.67,0.67,1.00,1.00,1.00,0.76",28,0.78,0.43,"Sitelinks, Image, Local pack, Discussions and forums, Related searches, Ads top, Ads bottom",9
camera in vr,Commercial,1000,"0.45,0.24,0.81,0.10,0.81,0.81,1.00,0.81,1.00,0.06,0.45,0.81",29,0.55,0.68,"Sitelinks, Video, Video carousel, People also ask, Related searches, Popular products",361000000
camera instax wide 300,"Informational, Transactional",1000,"0.03,0.13,0.44,0.07,0.02,0.55,0.55,0.65,1.00,0.01,0.30,0.65",29,0.37,0.94,"Sitelinks, Video, Video carousel, Knowledge panel, Discussions and forums, Related searches",1530000
camera ixus,"Informational, Transactional",1000,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00",27,0.19,0.97,"Sitelinks, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches, Popular products",2910000
camera ixus 285,"Informational, Transactional",1000,"0.24,0.16,0.79,0.00,0.54,1.00,0.66,0.79,1.00,0.00,0.00,0.00",28,0.23,1.00,"Sitelinks, Video, People also ask, Knowledge panel, Discussions and forums, Related searches, Popular products",698000
camera jammers,Commercial,1000,"0.68,0.77,0.56,0.44,0.68,1.00,0.77,1.00,0.30,1.00,1.00,1.00",7,0.16,0.12,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",1730000
camera kit,Commercial,1000,"0.76,1.00,1.00,0.76,0.45,0.76,1.00,0.76,1.00,0.55,0.76,0.67",18,0.30,0.83,"Sitelinks, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",901000000
camera leica digital,Commercial,1000,"0.55,0.24,0.62,0.10,0.81,0.81,1.00,0.81,1.00,0.06,0.45,0.81",19,0.32,1.00,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",
camera lens cleaner,Commercial,1000,"0.37,0.25,0.46,0.31,0.37,0.84,0.68,0.84,1.00,0.84,0.20,0.37",19,0.53,0.76,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches, Popular products",36800000
camera lens filters,Commercial,1000,"0.46,0.52,0.84,0.37,0.37,0.52,0.37,0.31,0.52,0.31,1.00,0.68",21,1.02,0.91,"Sitelinks, Image, Video, Buying guide, Discussions and forums, Related searches",69200000
camera lens protector,"Informational, Transactional",1000,"0.76,0.76,1.00,0.76,0.76,1.00,0.76,1.00,1.00,1.00,0.76,0.76",24,0.51,0.90,"Sitelinks, Image, Video, People also ask, Discussions and forums, Explore brands, Related searches, Popular products",29800000
camera logo samsung,Informational,1000,"0.20,0.10,0.36,0.05,0.52,1.00,1.00,0.27,0.08,0.04,0.01,0.03",19,0.00,0.00,"Image, Image pack, Video, Video carousel, Related searches",9
camera man skibidi,Informational,1000,"0.75,0.63,1.00,0.50,0.50,0.38,0.19,0.06,0.06,0.25,0.19,0.25",23,0.00,0.09,"Sitelinks, Image, Image pack, Video, Video carousel, Short videos, Related searches",15200000
camera monopod,"Informational, Commercial",1000,"0.76,1.00,1.00,0.56,0.67,0.56,0.56,0.56,1.00,0.67,1.00,1.00",20,0.36,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Buying guide, Related searches, Popular products",5450000
camera mounts,"Informational, Transactional",1000,"1.00,0.44,0.76,1.00,0.76,0.67,0.56,1.00,0.76,0.76,0.76,0.67",12,0.66,1.00,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",475000000
camera naples,Commercial,1000,"0.20,0.20,0.62,0.09,1.00,1.00,1.00,0.80,1.00,0.05,0.44,0.62",24,0.00,0.00,"Sitelinks, Image, Video, Related searches, Popular products",35900000
camera neck strap,Commercial,1000,"0.30,0.36,0.30,0.24,0.30,0.36,0.36,0.36,1.00,0.41,0.41,0.79",26,0.61,0.97,"Sitelinks, Image, Image pack, Video, People also ask, Discussions and forums, Related searches, Popular products",20400000
camera nikon coolpix l310,"Informational, Transactional",1000,"0.24,0.10,0.54,0.07,0.66,1.00,0.66,0.79,0.79,0.04,0.30,0.41",26,0.18,0.93,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches, Related products",113000
camera nikon coolpix s3300,"Informational, Transactional",1000,"0.36,0.13,0.66,0.00,0.66,0.54,0.66,0.79,1.00,0.00,0.00,0.00",15,0.22,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches",242000
camera nikon coolpix s6200,"Informational, Transactional",1000,"0.15,0.05,0.28,0.03,0.02,1.00,0.02,0.02,0.04,0.01,0.10,0.19",21,0.24,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches, Related products",149000
camera nikon s3300,"Informational, Transactional",1000,"0.36,0.13,0.66,0.07,0.66,0.54,0.66,0.79,1.00,0.02,0.20,0.54",16,0.23,1.00,"Sitelinks, Image pack, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches, Related products",520000
camera not working,Informational,1000,"0.76,0.76,0.54,0.68,0.76,0.76,0.68,0.68,0.68,0.76,1.00,1.00",19,0.58,0.00,"Sitelinks, AI Overview, Video, Video carousel, Related searches",3210000000
camera nx mini,"Informational, Transactional",1000,"0.30,0.16,0.54,0.07,0.54,0.54,0.66,0.79,1.00,0.04,0.30,0.54",27,1.03,0.87,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches",7340000
camera obscura edinburgh,Informational,1000,"0.45,0.45,0.62,0.55,0.55,0.62,0.62,0.81,1.00,1.00,0.81,0.55",18,0.75,0.60,"Sitelinks, Image, Image pack, Video, People also ask, Knowledge panel, Related searches",10
camera olympus stylus epic,"Informational, Transactional",1000,"0.24,0.11,0.44,0.00,0.44,0.55,0.55,0.82,1.00,0.00,0.00,0.00",12,0.25,1.00,"Image, Image pack, Video, People also ask, Discussions and forums, Related searches, Popular products",491000
camera on front of car,"Informational, Transactional",1000,"1.00,1.00,0.84,0.84,0.52,0.68,0.52,0.68,0.52,0.00,0.00,0.00",14,0.68,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Related searches, Popular products",627000000
camera outline,Informational,1000,"0.37,0.37,0.37,0.46,0.37,0.52,0.84,0.84,0.46,0.37,0.84,1.00",24,0.00,0.01,"Image, Image pack, Video, Related searches, Popular products",203000000
camera pan,Informational,1000,"1.00,0.67,1.00,0.67,0.76,0.76,0.76,1.00,0.45,0.76,0.76,1.00",28,1.25,0.14,"Sitelinks, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches, Popular products, See results about",379000000
camera panasonic gh5,Informational,1000,"0.76,1.00,1.00,0.67,0.55,1.00,0.67,0.67,0.55,0.67,0.55,1.00",21,0.44,1.00,"Sitelinks, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches, Related products",2260000
camera pen,Commercial,1000,"0.75,0.75,0.75,0.67,0.44,0.75,1.00,0.75,1.00,0.56,0.67,0.67",27,0.32,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",609000000
camera plane rc,Commercial,1000,"0.45,0.20,0.81,0.10,0.81,0.81,1.00,0.81,1.00,0.06,0.45,0.62",13,0.21,0.88,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products",9120000
camera screen,"Informational, Transactional",1000,"1.00,0.55,0.55,0.55,0.67,0.76,0.76,1.00,0.55,0.55,1.00,0.76",22,0.37,0.29,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",3560000000
camera screw,"Informational, Transactional",1000,"0.24,0.30,0.30,0.41,0.36,0.36,0.54,0.36,0.01,0.66,1.00,0.08",5,0.37,0.82,"Sitelinks, Image, Image pack, Video, Discussions and forums, Related searches, Popular products",109000000
camera shop near cooper,Commercial,1000,"1.00,0.00,0.00,0.00",22,0.00,0.00,"Sitelinks, Image, Video, People also ask, Local pack, Related searches",18400000
camera shutter for iphone,"Informational, Transactional",1000,"0.20,0.22,0.29,0.03,0.02,0.07,0.81,0.04,1.00,0.01,0.08,0.81",12,0.00,0.00,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",10
camera shy kay cove,Informational,1000,"0.24,0.55,0.65,1.00,0.44,0.44,0.20,0.08,0.11,0.08,0.07,0.04",22,1.11,0.12,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Related searches",174000
camera sling,Commercial,1000,"0.55,1.00,0.62,0.81,0.55,0.81,0.62,0.81,0.55,0.55,0.62,0.81",14,1.01,1.00,"Sitelinks, Image, Image pack, Video, Discussions and forums, Related searches, Popular products",10
camera solar,"Informational, Transactional",1000,"0.05,0.04,0.80,0.16,0.20,0.16,0.20,0.20,0.24,0.20,0.03,1.00",28,1.21,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches, Popular products",244000000
camera sony rx100 iv,Commercial,1000,"0.46,0.20,0.52,0.08,0.68,0.84,0.84,1.00,1.00,0.04,0.37,0.68",20,0.52,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",1700000
camera symbol,Informational,1000,"0.55,0.62,0.30,0.81,0.55,0.62,0.62,0.81,0.62,0.55,0.55,1.00",23,0.00,0.00,"Image, Image pack, Video, Related searches",547000000
camera terms,Informational,1000,"0.10,0.65,0.07,0.43,0.07,0.07,0.08,1.00,0.13,0.05,0.08,0.08",16,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Discussions and forums, Related searches",1810000000
camera timer on iphone,Informational,1000,"0.52,0.68,0.52,0.52,0.31,0.31,0.52,1.00,0.85,0.68,0.68,0.52",24,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",10
camera tracking,Informational,1000,"0.55,1.00,0.55,0.34,0.24,0.24,0.24,0.16,0.24,0.11,0.34,0.24",23,0.89,0.77,"Sitelinks, Image pack, Video, Video carousel, People also ask, Related searches",1570000000
camera travelling,Commercial,1000,"0.20,0.10,0.00,0.00,0.01,0.01,1.00,0.66,0.80,0.01,0.24,0.52",23,0.33,1.00,"Sitelinks, AI Overview, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",1850000000
camera tripod mount,"Informational, Transactional",1000,"1.00,0.67,0.76,0.67,0.55,0.67,0.76,0.36,0.76,1.00,0.76,0.67",30,0.60,1.00,"Sitelinks, Image, Image pack, Video, Discussions and forums, Related searches, Popular products",24600000
camera wide angle lens canon,Commercial,1000,"0.37,0.16,0.68,0.08,0.84,0.84,0.84,1.00,0.84,0.05,0.25,0.84",25,0.35,1.00,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches, Popular products",20800000
camera with flash emoji,Informational,1000,"0.76,0.55,0.76,0.76,0.55,0.76,1.00,0.67,0.67,0.67,1.00,0.55",25,0.00,0.00,"Image, Image pack, Video, People also ask, Related searches",22100000
camera x pro1,"Informational, Transactional",1000,"0.68,0.37,0.25,0.20,0.68,0.68,0.84,1.00,0.84,0.05,0.25,0.68",18,0.30,1.00,"Sitelinks, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches",7630000
cameras good ones go lyrics,Informational,1000,"0.62,0.36,0.62,0.82,1.00,0.82,0.36,0.62,0.45,0.82,0.82,0.82",24,0.00,0.00,"Video, Video carousel, Knowledge panel, Related searches",42000000
cameras i 70,Informational,1000,"0.00,0.00,0.00,0.00,0.00,1.00,0.54,0.19,0.07,0.02,0.02,0.05",18,0.00,0.00,"Sitelinks, Image, Video, Related searches",275000000
cameras in the rearview mirrors of semi-trucks,Informational,1000,"1.00,0.00,0.00,0.00",14,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",22500000
camero lt1,Commercial,1000,"0.19,0.19,0.19,0.23,0.19,0.44,0.35,0.23,0.35,0.30,0.19,1.00",25,0.52,1.00,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches",3500000
camero ss for sale,Transactional,1000,"1.00,0.08,0.08,0.07,0.05,0.10,0.08,0.24,0.07,0.08,0.18,0.18",24,0.55,1.00,"Sitelinks, Image, Video, Related searches, Ads bottom",24400000
camo studio camera glitching,Informational,1000,"1.00,0.00,0.00,0.00",26,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",225000
can bus camera interference,Informational,1000,"1.00,0.00,0.00,0.00,0.00",15,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",3780000
can you use eneloop with blink cameras,Informational,1000,"1.00,0.00,0.00,0.00",18,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",7350
canon a2300 digital camera,"Informational, Transactional",1000,"0.24,0.03,0.13,0.08,0.44,0.44,0.55,0.82,1.00,0.03,0.16,0.34",24,0.24,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches, Popular products",339000
canon camera eos80d,Commercial,1000,"0.00,0.03,0.36,0.00,0.52,1.00,1.00,0.66,0.00,0.00,0.00,0.00",23,0.22,0.95,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",1970000
canon camera powershot elph 160,"Informational, Transactional",1000,"0.20,0.11,0.16,0.05,0.44,0.44,0.44,0.65,1.00,0.01,0.24,0.82",16,0.21,0.43,"Sitelinks, Image, Video, Video carousel, Knowledge panel, Discussions and forums, Related searches",295000
canon d90 camera,Informational,1000,"0.13,0.02,0.27,0.05,1.00,0.44,0.27,0.27,0.05,0.16,0.36,0.03",30,0.23,0.89,"Sitelinks, Image pack, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches",1260000
canon digital camera powershot g9 x mark ii,"Informational, Transactional",1000,"0.08,0.08,0.16,0.03,0.20,0.36,0.44,0.52,1.00,0.01,0.13,0.24",29,0.37,1.00,"Sitelinks, Image, Video, Video carousel, Knowledge panel, Discussions and forums, Related searches",511000
canon digital camera powershot sd1300 is,"Informational, Transactional",1000,"0.08,0.05,0.16,0.07,0.44,0.36,1.00,0.66,0.66,0.03,0.20,0.24",27,0.21,0.95,"Sitelinks, Image, Video, People also ask, Knowledge panel, Discussions and forums, Related searches, Related products",127000
canon eos m3 digital camera,Informational,1000,"0.77,0.77,1.00,0.77,0.77,0.77,0.77,0.77,0.68,0.77,0.77,1.00",26,0.00,0.00,"Image, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches",1430000
canon film camera film,Commercial,1000,"0.16,0.08,0.04,0.00,0.01,0.01,0.81,0.54,1.00,0.00,0.00,0.00",17,0.32,0.96,"Sitelinks, Image, Video, Video carousel, People also ask, Explore brands, Related searches, Popular products",61900000
canon g7x camera ebay,Transactional,1000,"0.46,0.16,0.68,0.08,0.68,0.68,0.84,1.00,0.84,0.05,0.37,0.52",29,0.32,1.00,"Sitelinks, Image, Video, Related searches, Popular products",
canon powershot a530 digital camera,"Informational, Transactional",1000,"0.10,0.13,0.20,0.13,0.20,0.20,0.13,1.00,0.36,0.44,0.13,0.13",26,0.16,0.99,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches",134000
canon powershot elph digital camera,"Informational, Transactional",1000,"0.29,0.36,1.00,0.16,0.16,0.16,0.10,0.16,0.13,0.05,0.03,0.08",24,0.35,1.00,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products, Ads bottom",1160000
canon powershot g7 x mark ii compact camera,"Informational, Transactional",1000,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.02,0.00,0.00",22,0.00,0.02,"Sitelinks, Image, Video, Video carousel, Knowledge panel, Discussions and forums, Related searches",3120000
canon s95 camera,"Informational, Transactional",1000,"0.55,0.20,0.34,0.30,1.00,0.45,0.25,0.04,0.09,0.83,0.10,0.25",27,0.19,0.91,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches, Related products",538000
cape may live camera,"Informational, Commercial",1000,"0.24,0.36,0.30,1.00,0.55,0.55,0.67,0.41,0.15,0.20,0.55,0.41",22,0.00,0.00,"Sitelinks, Image, Video, Related searches",72600000
car camera security,Commercial,1000,"1.00,0.62,0.44,0.62,0.62,0.62,0.55,0.80,1.00,1.00,0.29,0.55",29,0.52,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Related searches, Popular products",535000000
cctv camera with recording,"Informational, Transactional",1000,"1.00,0.68,0.37,0.46,0.37,0.46,0.52,0.52,0.46,0.37,0.37,0.37",20,2.61,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products, Ads bottom",102000000
cellular cameras,"Informational, Transactional",1000,"0.25,0.45,0.31,0.31,0.25,0.20,0.25,0.34,0.31,0.34,1.00,0.83",17,1.11,1.00,"Sitelinks, Image, Video, People also ask, Explore brands, Related searches, Popular products",163000000
cellular game cameras,Commercial,1000,"0.79,0.41,0.41,0.20,0.20,0.20,0.20,0.37,0.37,0.29,1.00,0.54",28,1.01,1.00,"Sitelinks, Image, Video, Related searches, Popular products",40800000
changing room secret camera,Informational,1000,"0.29,0.16,0.54,0.06,0.04,1.00,0.67,0.79,0.79,0.04,0.09,0.13",23,0.00,0.00,Sitelinks,71900000
cheap video cameras,Commercial,1000,"1.00,1.00,0.76,0.76,0.56,0.76,0.56,1.00,1.00,1.00,1.00,0.67",25,0.27,0.98,"Sitelinks, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",154000000
cheap vlogging camera,Commercial,1000,"0.52,0.68,0.25,0.68,0.25,0.52,0.68,0.37,1.00,0.85,0.31,0.68",30,0.25,1.00,"Sitelinks, Image, Video, People also ask, Related searches, Popular products",29900000
chesapeake bay bridge camera,Informational,1000,"0.44,0.55,1.00,0.34,0.07,0.07,0.24,0.30,0.82,0.34,0.11,0.13",18,0.00,0.00,"Image, Video, Video carousel, Related searches",845000
christopher nolan imax cameras odyssey,"Informational, Transactional",1000,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00",20,0.00,0.00,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches",101000
chromebook camera not working,Informational,1000,"0.37,0.30,0.24,0.30,0.37,0.30,0.37,0.41,0.30,0.30,0.67,1.00",18,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Short videos, Related searches",69100000
cinematic camera techniques,Informational,1000,"0.24,0.11,0.34,0.05,0.44,0.44,1.00,0.65,0.34,0.05,0.20,0.55",22,3.37,0.01,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches, See results about",10
cinnado security camera instead of memory card showing cloud storage,Informational,1000,"1.00,0.00,0.00,0.00",30,0.00,0.00,"AI Overview, Video, People also ask, Related searches",25000
clean camera lens with microfiber cloth,Informational,1000,"0.00,0.03,0.00,0.00,0.36,1.00,0.44,0.52,0.80,0.01,0.24,0.80",14,0.83,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches",10
cleaning astro camera,Informational,1000,"1.00,0.00,0.00,0.00",8,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask",4110000
clock camera,"Informational, Transactional",1000,"0.76,0.76,0.46,1.00,0.46,0.76,0.68,0.68,0.76,1.00,0.54,1.00",20,0.39,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches, Popular products",669000000
coach jamie camera bag,Informational,1000,"0.52,0.84,1.00,0.68,0.38,0.52,0.38,0.52,0.46,0.52,0.68,0.68",24,0.78,1.00,"Sitelinks, Image, Image pack, Video, Knowledge panel, Related searches, Related products",2270000
compact point and shoot camera,Commercial,1000,"0.10,0.13,0.16,0.10,0.08,0.16,0.13,1.00,0.36,0.80,0.27,0.16",28,0.33,0.03,"Sitelinks, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches, Popular products, Things to know",10
coolpix a camera,Commercial,1000,"0.04,0.04,0.24,0.04,0.20,0.44,1.00,0.10,0.16,0.01,0.20,0.66",15,0.20,0.95,"Sitelinks, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",7310000
costliest camera,Informational,1000,"0.30,0.13,0.54,0.07,0.66,1.00,0.04,0.10,0.79,0.02,0.30,0.79",15,0.57,0.77,"Sitelinks, AI Overview, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",2930000
covert trail cameras,"Navigational, Commercial",1000,"1.00,0.37,0.84,0.51,0.23,0.30,0.19,0.23,0.30,0.67,0.47,1.00",23,0.45,1.00,"Sitelinks, Image pack, Video, Video carousel, Related searches, Popular products",991000
cpl camera filter,Informational,1000,"0.36,0.41,0.41,0.30,0.20,0.66,1.00,0.41,0.20,0.41,0.36,0.13",27,0.35,0.88,"Sitelinks, Video, Video carousel, People also ask, Discussions and forums, Related searches",3520000
dash camera install,Commercial,1000,"0.82,0.65,1.00,0.55,0.00,0.00,0.00,0.02,0.01,0.00,0.55,0.44",28,1.47,0.57,"Sitelinks, Video, Video carousel, Local pack, Related searches",93900000
dash cameras for trucks,Commercial,1000,"0.85,0.85,0.85,0.68,0.12,0.20,0.12,0.17,0.85,1.00,0.85,0.85",30,3.77,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Related searches, Popular products",82200000
dc camera,Transactional,1000,"0.81,0.55,0.62,0.55,0.55,0.62,0.44,0.81,1.00,0.81,0.81,0.55",28,1.03,0.12,"Sitelinks, Image, Image pack, Video, Local pack, Related searches, Popular products, See results about",9
digital camera film development machine for sale,Transactional,1000,"1.00,0.00,0.00,0.00,0.00",21,0.00,0.00,"Sitelinks, Image, Video, People also ask, Explore brands, Related searches",26900000
digital rangefinder camera,Commercial,1000,"0.13,0.20,0.16,0.13,0.16,0.08,0.16,0.24,0.27,1.00,0.52,0.27",13,0.41,0.85,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches, Popular products",8410000
dildo camera,Commercial,1000,"0.10,0.10,0.10,0.10,0.08,0.08,0.81,0.08,1.00,0.07,0.07,0.00",11,0.00,0.00,"Sitelinks, Image pack, Video, Popular products",2760000
disposable camera cvs,"Navigational, Transactional",1000,"0.61,0.82,0.82,0.36,0.45,0.55,0.61,0.82,0.82,1.00,0.61,0.55",29,0.45,0.57,"Sitelinks, Video, Related searches, Popular products",583000
disposable camera walgreens,"Informational, Transactional",1000,"0.62,1.00,1.00,0.62,0.45,0.45,0.62,0.83,0.62,0.45,0.28,0.45",29,0.77,0.79,"Sitelinks, Image, Image pack, Video, People also ask, Discussions and forums, Related searches, Popular products",10
do smart tvs have cameras,Informational,1000,"0.81,0.62,0.62,0.81,0.62,0.81,1.00,0.81,0.81,0.55,0.62,0.62",25,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",125000000
does revaulto have rear view mirror camera,Informational,1000,"1.00,0.00,0.00,0.00",6,0.00,0.00,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches",151000
dog collar camera,Commercial,1000,"0.81,0.62,1.00,0.62,0.81,0.81,0.62,0.62,0.55,0.62,0.81,0.55",27,0.26,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",71200000
dog with camera,"Informational, Commercial",1000,"0.54,0.24,0.54,0.16,0.79,0.41,0.30,0.20,0.30,1.00,0.79,0.79",26,0.85,1.00,"AI Overview, Image pack, Video, People also ask, Discussions and forums, Related searches",760000000
drain camera rental,Commercial,1000,"0.62,0.62,0.62,1.00,0.62,0.81,0.81,0.62,0.62,0.81,0.81,0.62",5,1.91,0.68,"Sitelinks, Image, Image pack, Video, People also ask, Local pack, Related searches",9
drain snake with camera,"Informational, Commercial",1000,"0.31,0.46,1.00,0.84,0.68,0.52,0.52,0.68,0.31,0.46,0.52,0.68",30,3.71,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Explore brands, Related searches, Popular products, Ads bottom, Ads middle",43700000
drone with heat camera,Commercial,1000,"0.43,0.02,0.02,0.03,0.01,0.01,1.00,0.54,0.08,0.01,0.10,0.02",15,0.41,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Explore brands, Related searches, Popular products, Ads bottom, Ads middle",21900000
drone with ir camera,Commercial,1000,"0.30,0.23,0.41,0.16,0.30,0.36,0.41,0.23,0.41,0.41,0.05,1.00",18,0.40,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",23800000
drones with thermal cameras,Commercial,1000,"0.80,0.80,1.00,0.80,0.36,0.29,0.29,1.00,0.29,0.55,0.36,0.36",20,0.43,1.00,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products",11300000
dsc hx9v sony camera,"Informational, Transactional",1000,"0.02,0.01,0.02,0.00,0.03,0.00,0.04,0.08,1.00,0.00,0.03,0.07",29,0.19,0.97,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches",143000
dslr camera definition,Informational,1000,"0.20,0.34,0.30,0.20,1.00,1.00,0.16,0.13,0.16,0.20,0.45,0.45",27,0.07,0.01,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Knowledge panel, Related searches",4560000
dslr camera for beginner,"Informational, Commercial",1000,"0.16,0.07,0.08,0.07,0.16,0.16,0.24,0.44,0.82,1.00,0.44,0.55",29,0.39,0.25,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches, Popular products",7900000
dslr camera nikon d3100,"Informational, Transactional",1000,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.05",28,0.00,0.79,"Sitelinks, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches",1520000
elmo document camera,Transactional,1000,"0.80,0.55,0.36,0.80,0.55,0.55,0.44,0.44,0.55,0.55,1.00,1.00",15,0.66,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",458000
erie pa camera,"Informational, Commercial",1000,"0.05,0.81,1.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",23,0.00,0.00,"Sitelinks, Image, Video, Related searches",3570000
faa cameras,Navigational,1000,"0.53,0.68,0.68,0.68,0.84,0.05,0.05,0.84,0.68,0.53,1.00,1.00",23,0.00,0.00,"Sitelinks, Video, Related searches",26300000
facetime camera not working,Informational,1000,"0.52,0.69,1.00,0.69,0.38,0.52,0.52,0.38,0.52,0.69,0.46,0.52",25,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",50400000
facing camera doggy style,"Informational, Commercial",1000,"0.37,0.20,0.68,0.11,1.00,0.68,0.52,0.52,0.52,0.37,0.68,0.84",27,0.00,0.00,,101000000
fantasic 4 movie camera full,Informational,1000,"1.00,0.00,0.00",25,0.00,0.00,"AI Overview, Image, Video, People also ask, Related searches",73600000
fdot traffic cameras,"Informational, Commercial",1000,"1.00,0.04,0.04,0.19,0.07,0.07,0.04,0.04,0.04,0.04,0.05,0.05",29,0.00,0.00,"Image, Video, Related searches",191000
fifa 16 fifa 16 broadcast camera package 1,Informational,1000,"1.00,0.00,0.00,0.00",24,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches",17300000
film camera repair,Commercial,1000,"0.77,0.68,0.77,1.00,0.68,0.68,0.77,0.77,0.77,1.00,1.00,0.77",21,0.97,0.05,"Sitelinks, Image, Video, People also ask, Local pack, Related searches",106000000
